CustomerID,CustomerName,Region,CustomerSince
13759,Customer 3759,East,2017-08-30
13760,Customer 3760,East,2017-10-27
13761,Customer 3761,North,2018-03-24
13762,Customer 3762,South,2019-03-26
13763,Customer 3763,East,2016-06-29
13764,Customer 3764,West,2016-07-01
13765,Customer 3765,East,2016-06-01
13766,Customer 3766,North,2017-07-02
13767,Customer 3767,West,2015-08-03
13768,Customer 3768,North,2015-05-14
13769,Customer 3769,East,2015-10-12
13770,Customer 3770,West,2018-02-23
13771,Customer 3771,South,2019-01-02
13772,Customer 3772,South,2016-11-16
13773,Customer 3773,West,2018-03-21
13774,Customer 3774,West,2015-11-27
13775,Customer 3775,North,2019-04-11
13776,Customer 3776,West,2018-11-07
13777,Customer 3777,North,2018-02-12
13778,Customer 3778,East,2017-06-12
13779,Customer 3779,North,2019-02-14
13780,Customer 3780,West,2018-07-31
13781,Customer 3781,West,2017-06-17
13782,Customer 3782,East,2018-01-03
13783,Customer 3783,West,2018-04-04
13784,Customer 3784,West,2018-04-27
13785,Customer 3785,South,2015-03-19
13786,Customer 3786,South,2017-08-04
13787,Customer 3787,East,2019-06-14
13788,Customer 3788,North,2016-11-18
13789,Customer 3789,South,2015-01-21
13790,Customer 3790,North,2016-07-19
13791,Customer 3791,West,2018-04-22
13792,Customer 3792,South,2018-05-30
13793,Customer 3793,East,2017-04-06
13794,Customer 3794,East,2018-09-13
13795,Customer 3795,East,2015-06-28
13796,Customer 3796,South,2019-12-17
13797,Customer 3797,North,2018-02-09
13798,Customer 3798,West,2019-10-26
13799,Customer 3799,North,2019-10-16
13800,Customer 3800,North,2017-12-18
13801,Customer 3801,West,2018-09-12
13802,Customer 3802,West,2017-06-23
13803,Customer 3803,South,2019-07-03
13804,Customer 3804,South,2016-10-30
13805,Customer 3805,South,2015-07-10
13806,Customer 3806,South,2018-05-08
13807,Customer 3807,South,2018-08-28
13808,Customer 3808,West,2016-12-08
13809,Customer 3809,North,2017-11-24
13810,Customer 3810,South,2016-01-14
13811,Customer 3811,South,2016-01-22
13812,Customer 3812,North,2019-11-17
13813,Customer 3813,South,2015-08-25
13814,Customer 3814,North,2016-09-07
13815,Customer 3815,North,2019-03-23
13816,Customer 3816,West,2015-10-10
13817,Customer 3817,East,2015-01-01
13818,Customer 3818,West,2019-10-21
13819,Customer 3819,East,2016-04-08
13820,Customer 3820,East,2018-06-07
13821,Customer 3821,East,2017-08-24
13822,Customer 3822,South,2015-06-21
13823,Customer 3823,West,2018-01-15
13824,Customer 3824,East,2019-04-26
13825,Customer 3825,North,2018-02-20
13826,Customer 3826,South,2017-04-22
13827,Customer 3827,West,2018-08-14
13828,Customer 3828,East,2016-11-20
13829,Customer 3829,North,2016-07-28
13830,Customer 3830,West,2019-02-16
13831,Customer 3831,West,2015-06-14
13832,Customer 3832,South,2019-09-19
13833,Customer 3833,West,2016-01-18
13834,Customer 3834,South,2015-07-28
13835,Customer 3835,East,2019-10-29
13836,Customer 3836,South,2018-12-26
13837,Customer 3837,North,2018-11-13
13838,Customer 3838,South,2019-05-03
13839,Customer 3839,North,2015-08-12
13840,Customer 3840,South,2015-01-03
13841,Customer 3841,West,2016-01-07
13842,Customer 3842,East,2019-09-07
13843,Customer 3843,North,2019-01-09
13844,Customer 3844,South,2016-09-02
13845,Customer 3845,South,2015-04-26
13846,Customer 3846,South,2018-07-17
13847,Customer 3847,West,2016-03-22
13848,Customer 3848,West,2018-10-23
13849,Customer 3849,North,2018-06-30
13850,Customer 3850,North,2018-09-02
13851,Customer 3851,West,2016-02-19
13852,Customer 3852,North,2018-01-23
13853,Customer 3853,East,2019-12-14
13854,Customer 3854,East,2017-06-10
13855,Customer 3855,West,2017-11-13
13856,Customer 3856,North,2019-07-10
13857,Customer 3857,South,2016-10-24
13858,Customer 3858,East,2017-12-09
13859,Customer 3859,West,2019-03-06
13860,Customer 3860,North,2016-12-18
13861,Customer 3861,West,2019-03-02
13862,Customer 3862,South,2018-09-20
13863,Customer 3863,East,2018-01-07
13864,Customer 3864,West,2019-05-25
13865,Customer 3865,West,2017-11-16
13866,Customer 3866,West,2015-09-28
13867,Customer 3867,South,2016-07-15
13868,Customer 3868,West,2017-03-14
13869,Customer 3869,South,2015-09-04
13870,Customer 3870,South,2019-12-05
13871,Customer 3871,South,2019-06-03
13872,Customer 3872,East,2016-01-22
13873,Customer 3873,East,2016-12-02
13874,Customer 3874,West,2016-07-12
13875,Customer 3875,West,2017-08-30
13876,Customer 3876,East,2018-10-16
13877,Customer 3877,North,2017-09-10
13878,Customer 3878,East,2019-02-20
13879,Customer 3879,South,2015-12-18
13880,Customer 3880,East,2019-09-21
13881,Customer 3881,South,2018-07-03
13882,Customer 3882,West,2018-05-30
13883,Customer 3883,North,2017-01-22
13884,Customer 3884,West,2017-02-19
13885,Customer 3885,South,2017-10-21
13886,Customer 3886,South,2016-06-29
13887,Customer 3887,South,2019-01-09
13888,Customer 3888,North,2015-03-20
13889,Customer 3889,East,2018-06-13
13890,Customer 3890,West,2015-11-30
13891,Customer 3891,West,2017-06-07
13892,Customer 3892,East,2018-10-04
13893,Customer 3893,West,2018-01-26
13894,Customer 3894,North,2018-01-10
13895,Customer 3895,West,2016-05-16
13896,Customer 3896,South,2019-02-09
13897,Customer 3897,East,2019-09-24
13898,Customer 3898,North,2017-02-03
13899,Customer 3899,East,2017-07-09
13900,Customer 3900,North,2016-07-03
13901,Customer 3901,South,2015-01-14
13902,Customer 3902,East,2016-01-27
13903,Customer 3903,West,2018-10-02
13904,Customer 3904,North,2015-11-06
13905,Customer 3905,East,2016-01-21
13906,Customer 3906,West,2018-05-17
13907,Customer 3907,East,2018-10-12
13908,Customer 3908,East,2017-08-31
13909,Customer 3909,East,2019-06-13
13910,Customer 3910,North,2019-05-11
13911,Customer 3911,West,2018-01-22
13912,Customer 3912,South,2018-01-21
13913,Customer 3913,North,2015-12-06
13914,Customer 3914,North,2016-08-19
13915,Customer 3915,North,2019-01-08
13916,Customer 3916,South,2017-01-26
13917,Customer 3917,West,2017-11-11
13918,Customer 3918,West,2015-10-18
13919,Customer 3919,West,2019-02-17
13920,Customer 3920,East,2019-12-13
13921,Customer 3921,East,2015-11-02
13922,Customer 3922,East,2016-09-25
13923,Customer 3923,South,2018-02-25
13924,Customer 3924,East,2016-09-16
13925,Customer 3925,South,2017-07-27
13926,Customer 3926,West,2018-07-20
13927,Customer 3927,East,2017-04-27
13928,Customer 3928,East,2016-03-17
13929,Customer 3929,North,2016-05-17
13930,Customer 3930,South,2015-05-10
13931,Customer 3931,West,2018-03-01
13932,Customer 3932,North,2016-08-19
13933,Customer 3933,North,2019-02-14
13934,Customer 3934,West,2017-05-11
13935,Customer 3935,North,2018-11-14
13936,Customer 3936,South,2016-08-15
13937,Customer 3937,South,2017-09-25
13938,Customer 3938,East,2015-11-21
13939,Customer 3939,North,2017-12-28
13940,Customer 3940,East,2019-08-11
13941,Customer 3941,North,2016-03-23
13942,Customer 3942,South,2019-04-01
13943,Customer 3943,South,2017-03-29
13944,Customer 3944,South,2019-06-29
13945,Customer 3945,North,2018-04-03
13946,Customer 3946,South,2019-02-20
13947,Customer 3947,North,2019-10-03
13948,Customer 3948,East,2016-12-09
13949,Customer 3949,North,2018-12-20
13950,Customer 3950,East,2019-09-17
13951,Customer 3951,North,2015-09-22
13952,Customer 3952,East,2016-09-03
13953,Customer 3953,South,2018-09-27
13954,Customer 3954,East,2017-04-11
13955,Customer 3955,South,2019-10-16
13956,Customer 3956,South,2018-07-25
13957,Customer 3957,East,2016-11-04
13958,Customer 3958,North,2019-01-02
13959,Customer 3959,North,2015-06-06
13960,Customer 3960,West,2018-12-16
13961,Customer 3961,North,2015-09-08
13962,Customer 3962,West,2017-05-27
13963,Customer 3963,North,2019-06-21
13964,Customer 3964,North,2016-06-13
13965,Customer 3965,South,2015-11-23
13966,Customer 3966,West,2017-08-18
13967,Customer 3967,North,2017-06-13
13968,Customer 3968,West,2015-04-07
13969,Customer 3969,South,2016-05-27
13970,Customer 3970,South,2015-08-04
13971,Customer 3971,West,2018-03-01
13972,Customer 3972,South,2018-07-07
13973,Customer 3973,East,2015-05-05
13974,Customer 3974,East,2018-01-10
13975,Customer 3975,South,2018-07-30
13976,Customer 3976,East,2019-09-03
13977,Customer 3977,North,2015-02-28
13978,Customer 3978,West,2019-04-17
13979,Customer 3979,North,2015-06-10
13980,Customer 3980,West,2015-10-11
13981,Customer 3981,South,2015-04-16
13982,Customer 3982,North,2018-02-02
13983,Customer 3983,South,2019-01-02
13984,Customer 3984,South,2015-08-16
13985,Customer 3985,West,2019-09-20
13986,Customer 3986,West,2019-05-25
13987,Customer 3987,West,2015-11-14
13988,Customer 3988,North,2019-01-27
13989,Customer 3989,East,2017-03-12
13990,Customer 3990,West,2019-06-11
13991,Customer 3991,West,2017-05-23
13992,Customer 3992,North,2016-04-16
13993,Customer 3993,West,2017-12-15
13994,Customer 3994,North,2016-09-16
13995,Customer 3995,South,2015-01-13
13996,Customer 3996,West,2019-01-03
13997,Customer 3997,West,2017-11-07
13998,Customer 3998,South,2016-11-24
13999,Customer 3999,South,2017-08-30
14000,Customer 4000,South,2015-04-23
14001,Customer 4001,West,2015-08-17
14002,Customer 4002,East,2015-06-20
14003,Customer 4003,East,2015-10-22
14004,Customer 4004,East,2015-07-08
14005,Customer 4005,West,2016-03-01
14006,Customer 4006,South,2017-09-03
14007,Customer 4007,West,2018-01-07
14008,Customer 4008,South,2016-10-19
14009,Customer 4009,West,2017-07-07
14010,Customer 4010,West,2018-04-20
14011,Customer 4011,South,2016-05-13
14012,Customer 4012,East,2019-12-27
14013,Customer 4013,South,2017-01-31
14014,Customer 4014,North,2017-05-15
14015,Customer 4015,North,2017-04-05
14016,Customer 4016,South,2019-09-28
14017,Customer 4017,West,2015-03-12
14018,Customer 4018,North,2015-09-05
14019,Customer 4019,North,2015-05-26
14020,Customer 4020,West,2019-06-30
14021,Customer 4021,West,2019-12-04
14022,Customer 4022,East,2018-08-12
14023,Customer 4023,West,2016-08-04
14024,Customer 4024,South,2016-04-14
14025,Customer 4025,South,2019-03-10
14026,Customer 4026,East,2015-07-12
14027,Customer 4027,North,2017-12-27
14028,Customer 4028,North,2016-05-08
14029,Customer 4029,West,2015-02-21
14030,Customer 4030,South,2017-05-31
14031,Customer 4031,North,2015-12-29
14032,Customer 4032,East,2019-12-26
14033,Customer 4033,East,2017-07-05
14034,Customer 4034,South,2016-04-18
14035,Customer 4035,East,2016-06-04
14036,Customer 4036,East,2019-11-22
14037,Customer 4037,South,2018-12-25
14038,Customer 4038,West,2018-08-14
14039,Customer 4039,West,2018-12-29
14040,Customer 4040,East,2019-09-16
14041,Customer 4041,West,2016-11-21
14042,Customer 4042,West,2018-05-06
14043,Customer 4043,East,2018-02-25
14044,Customer 4044,West,2016-06-15
14045,Customer 4045,East,2018-12-05
14046,Customer 4046,North,2017-04-19
14047,Customer 4047,South,2017-12-24
14048,Customer 4048,South,2019-09-14
14049,Customer 4049,West,2015-08-29
14050,Customer 4050,West,2018-10-24
14051,Customer 4051,West,2016-06-19
14052,Customer 4052,South,2018-11-08
14053,Customer 4053,North,2018-12-25
14054,Customer 4054,North,2015-03-24
14055,Customer 4055,South,2017-09-08
14056,Customer 4056,North,2019-09-17
14057,Customer 4057,South,2017-08-08
14058,Customer 4058,North,2016-09-02
14059,Customer 4059,East,2016-07-27
14060,Customer 4060,East,2015-10-13
14061,Customer 4061,South,2017-09-15
14062,Customer 4062,North,2019-04-07
14063,Customer 4063,West,2016-04-03
14064,Customer 4064,North,2018-05-20
14065,Customer 4065,East,2015-05-06
14066,Customer 4066,East,2018-12-07
14067,Customer 4067,North,2019-03-03
14068,Customer 4068,North,2016-02-29
14069,Customer 4069,West,2016-07-07
14070,Customer 4070,West,2016-09-01
14071,Customer 4071,North,2019-04-16
14072,Customer 4072,North,2018-03-27
14073,Customer 4073,North,2015-04-22
14074,Customer 4074,North,2016-02-06
14075,Customer 4075,South,2019-11-18
14076,Customer 4076,North,2015-05-02
14077,Customer 4077,West,2015-09-30
14078,Customer 4078,East,2018-08-10
14079,Customer 4079,South,2016-02-02
14080,Customer 4080,North,2016-04-15
14081,Customer 4081,East,2017-09-11
14082,Customer 4082,South,2018-05-15
14083,Customer 4083,East,2018-02-07
14084,Customer 4084,North,2019-01-03
14085,Customer 4085,North,2018-07-25
14086,Customer 4086,West,2019-05-11
14087,Customer 4087,North,2016-07-22
14088,Customer 4088,North,2019-02-14
14089,Customer 4089,South,2020-01-01
14090,Customer 4090,West,2018-02-11
14091,Customer 4091,South,2017-06-15
14092,Customer 4092,East,2017-03-30
14093,Customer 4093,North,2017-05-02
14094,Customer 4094,East,2019-02-09
14095,Customer 4095,South,2016-12-10
14096,Customer 4096,North,2015-11-17
14097,Customer 4097,North,2015-06-28
14098,Customer 4098,South,2017-06-15
14099,Customer 4099,South,2015-08-07
14100,Customer 4100,South,2017-02-27
14101,Customer 4101,South,2019-04-01
14102,Customer 4102,South,2016-05-06
14103,Customer 4103,North,2015-03-02
14104,Customer 4104,South,2017-12-13
14105,Customer 4105,North,2019-08-31
14106,Customer 4106,North,2016-06-21
14107,Customer 4107,South,2017-04-27
14108,Customer 4108,South,2017-09-14
14109,Customer 4109,West,2015-03-06
14110,Customer 4110,North,2019-06-24
14111,Customer 4111,South,2016-08-08
14112,Customer 4112,South,2019-09-24
14113,Customer 4113,South,2015-06-20
14114,Customer 4114,West,2018-07-20
14115,Customer 4115,West,2019-09-19
14116,Customer 4116,East,2016-06-18
14117,Customer 4117,North,2018-11-15
14118,Customer 4118,East,2016-11-23
14119,Customer 4119,South,2018-09-12
14120,Customer 4120,West,2015-04-18
14121,Customer 4121,West,2018-03-31
14122,Customer 4122,East,2017-03-24
14123,Customer 4123,West,2017-10-01
14124,Customer 4124,South,2016-03-27
14125,Customer 4125,West,2018-05-14
14126,Customer 4126,East,2016-08-12
14127,Customer 4127,South,2017-11-05
14128,Customer 4128,East,2015-11-23
14129,Customer 4129,West,2016-08-30
14130,Customer 4130,East,2016-10-20
14131,Customer 4131,East,2015-01-02
14132,Customer 4132,North,2017-10-30
14133,Customer 4133,West,2016-03-09
14134,Customer 4134,West,2015-05-05
14135,Customer 4135,East,2018-01-09
14136,Customer 4136,North,2016-04-29
14137,Customer 4137,West,2016-10-13
14138,Customer 4138,South,2018-03-19
14139,Customer 4139,East,2017-03-10
14140,Customer 4140,West,2017-05-22
14141,Customer 4141,South,2018-09-25
14142,Customer 4142,West,2015-05-09
14143,Customer 4143,South,2016-03-13
14144,Customer 4144,East,2017-01-20
14145,Customer 4145,West,2016-05-15
14146,Customer 4146,West,2017-12-17
14147,Customer 4147,North,2018-05-06
14148,Customer 4148,East,2015-07-30
14149,Customer 4149,South,2017-06-20
14150,Customer 4150,West,2015-02-14
14151,Customer 4151,West,2018-01-25
14152,Customer 4152,South,2018-07-26
14153,Customer 4153,East,2016-06-18
14154,Customer 4154,North,2018-12-04
14155,Customer 4155,North,2016-04-05
14156,Customer 4156,West,2016-01-26
14157,Customer 4157,South,2017-12-03
14158,Customer 4158,West,2015-01-27
14159,Customer 4159,South,2017-03-04
14160,Customer 4160,North,2018-01-25
14161,Customer 4161,East,2017-09-01
14162,Customer 4162,South,2016-07-01
14163,Customer 4163,North,2016-09-12
14164,Customer 4164,West,2016-07-20
14165,Customer 4165,South,2016-12-04
14166,Customer 4166,East,2018-05-27
14167,Customer 4167,West,2015-07-04
14168,Customer 4168,West,2017-12-28
14169,Customer 4169,North,2018-02-27
14170,Customer 4170,South,2019-05-10
14171,Customer 4171,West,2019-06-21
14172,Customer 4172,East,2017-04-27
14173,Customer 4173,South,2016-08-21
14174,Customer 4174,East,2017-03-16
14175,Customer 4175,West,2019-07-13
14176,Customer 4176,East,2019-10-10
14177,Customer 4177,North,2018-09-19
14178,Customer 4178,East,2018-03-23
14179,Customer 4179,South,2019-04-20
14180,Customer 4180,East,2015-03-20
14181,Customer 4181,East,2016-08-01
14182,Customer 4182,North,2016-02-17
14183,Customer 4183,East,2016-06-29
14184,Customer 4184,East,2019-06-21
14185,Customer 4185,West,2015-06-18
14186,Customer 4186,West,2016-11-11
14187,Customer 4187,South,2019-08-14
14188,Customer 4188,West,2016-08-05
14189,Customer 4189,West,2016-05-29
14190,Customer 4190,West,2018-08-30
14191,Customer 4191,West,2015-02-01
14192,Customer 4192,North,2015-10-14
14193,Customer 4193,West,2016-08-16
14194,Customer 4194,North,2017-12-02
14195,Customer 4195,North,2016-09-08
14196,Customer 4196,West,2017-10-21
14197,Customer 4197,East,2019-05-16
14198,Customer 4198,North,2015-09-27
14199,Customer 4199,East,2018-04-18
14200,Customer 4200,East,2019-10-26
14201,Customer 4201,West,2016-06-01
14202,Customer 4202,South,2018-01-31
14203,Customer 4203,West,2017-10-30
14204,Customer 4204,South,2016-08-05
14205,Customer 4205,South,2018-01-18
14206,Customer 4206,West,2015-08-14
14207,Customer 4207,West,2016-10-31
14208,Customer 4208,South,2019-10-30
14209,Customer 4209,West,2017-07-05
14210,Customer 4210,South,2015-05-06
14211,Customer 4211,East,2017-08-13
14212,Customer 4212,West,2018-05-17
14213,Customer 4213,East,2018-01-25
14214,Customer 4214,North,2015-03-15
14215,Customer 4215,East,2019-07-09
14216,Customer 4216,East,2018-04-29
14217,Customer 4217,South,2019-09-02
14218,Customer 4218,East,2019-10-06
14219,Customer 4219,West,2015-02-25
14220,Customer 4220,South,2016-12-20
14221,Customer 4221,North,2016-07-06
14222,Customer 4222,West,2015-02-01
14223,Customer 4223,North,2019-03-31
14224,Customer 4224,East,2016-07-27
14225,Customer 4225,West,2016-10-28
14226,Customer 4226,West,2015-10-11
14227,Customer 4227,North,2019-10-11
14228,Customer 4228,West,2019-02-26
14229,Customer 4229,West,2015-07-06
14230,Customer 4230,West,2016-05-12
14231,Customer 4231,East,2019-01-05
14232,Customer 4232,North,2015-05-10
14233,Customer 4233,West,2016-09-30
14234,Customer 4234,South,2018-08-08
14235,Customer 4235,South,2015-04-24
14236,Customer 4236,South,2018-05-07
14237,Customer 4237,South,2015-01-13
14238,Customer 4238,East,2018-07-18
14239,Customer 4239,West,2019-06-13
14240,Customer 4240,North,2018-05-23
14241,Customer 4241,West,2016-03-19
14242,Customer 4242,East,2019-12-19
14243,Customer 4243,South,2019-03-16
14244,Customer 4244,East,2016-03-22
14245,Customer 4245,West,2017-09-12
14246,Customer 4246,North,2017-09-19
14247,Customer 4247,East,2016-12-15
14248,Customer 4248,North,2015-03-15
14249,Customer 4249,East,2016-06-20
14250,Customer 4250,North,2015-04-11
14251,Customer 4251,North,2015-06-25
14252,Customer 4252,South,2016-03-02
14253,Customer 4253,North,2018-02-14
14254,Customer 4254,South,2018-04-04
14255,Customer 4255,West,2015-02-10
14256,Customer 4256,West,2016-03-04
14257,Customer 4257,South,2015-12-10
14258,Customer 4258,South,2018-12-18
14259,Customer 4259,East,2016-01-01
14260,Customer 4260,East,2018-02-17
14261,Customer 4261,East,2016-08-31
14262,Customer 4262,West,2016-10-18
14263,Customer 4263,East,2016-12-28
14264,Customer 4264,North,2015-08-17
14265,Customer 4265,North,2017-04-04
14266,Customer 4266,East,2018-02-27
14267,Customer 4267,North,2018-10-07
14268,Customer 4268,West,2017-06-07
14269,Customer 4269,North,2018-09-03
14270,Customer 4270,West,2017-09-10
14271,Customer 4271,South,2019-07-31
14272,Customer 4272,South,2017-04-15
14273,Customer 4273,South,2018-09-22
14274,Customer 4274,South,2018-07-20
14275,Customer 4275,North,2015-04-27
14276,Customer 4276,East,2017-03-28
14277,Customer 4277,North,2016-01-03
14278,Customer 4278,West,2018-01-22
14279,Customer 4279,North,2015-06-17
14280,Customer 4280,North,2017-08-11
14281,Customer 4281,West,2019-10-05
14282,Customer 4282,South,2018-09-26
14283,Customer 4283,South,2016-10-22
14284,Customer 4284,South,2016-11-25
14285,Customer 4285,East,2017-07-13
14286,Customer 4286,West,2015-06-01
14287,Customer 4287,West,2016-08-08
14288,Customer 4288,North,2017-07-01
14289,Customer 4289,East,2015-10-01
14290,Customer 4290,South,2019-04-27
14291,Customer 4291,East,2016-05-10
14292,Customer 4292,West,2019-10-14
14293,Customer 4293,West,2015-04-11
14294,Customer 4294,North,2016-07-10
14295,Customer 4295,North,2018-01-10
14296,Customer 4296,West,2019-04-02
14297,Customer 4297,South,2015-03-14
14298,Customer 4298,South,2017-11-03
14299,Customer 4299,East,2018-12-27
14300,Customer 4300,West,2015-06-06
14301,Customer 4301,West,2017-01-04
14302,Customer 4302,South,2015-05-12
14303,Customer 4303,South,2018-09-23
14304,Customer 4304,West,2017-10-15
14305,Customer 4305,North,2018-11-28
14306,Customer 4306,West,2018-10-31
14307,Customer 4307,West,2016-07-12
14308,Customer 4308,South,2015-04-17
14309,Customer 4309,South,2019-07-02
14310,Customer 4310,North,2015-09-22
14311,Customer 4311,North,2018-05-13
14312,Customer 4312,East,2018-01-07
14313,Customer 4313,West,2015-06-04
14314,Customer 4314,South,2019-12-12
14315,Customer 4315,North,2017-09-14
14316,Customer 4316,East,2017-09-23
14317,Customer 4317,East,2015-09-04
14318,Customer 4318,South,2016-06-14
14319,Customer 4319,South,2017-05-07
14320,Customer 4320,East,2016-06-21
14321,Customer 4321,North,2016-12-29
14322,Customer 4322,East,2018-03-23
14323,Customer 4323,West,2015-06-03
14324,Customer 4324,West,2019-09-06
14325,Customer 4325,South,2015-04-02
14326,Customer 4326,North,2018-12-27
14327,Customer 4327,North,2015-12-04
14328,Customer 4328,West,2019-02-12
14329,Customer 4329,East,2019-09-13
14330,Customer 4330,South,2018-02-28
14331,Customer 4331,East,2016-03-25
14332,Customer 4332,East,2017-03-20
14333,Customer 4333,East,2017-02-25
14334,Customer 4334,North,2015-09-30
14335,Customer 4335,West,2016-08-10
14336,Customer 4336,North,2015-06-26
14337,Customer 4337,West,2019-09-16
14338,Customer 4338,South,2017-04-10
14339,Customer 4339,South,2016-10-04
14340,Customer 4340,East,2017-12-08
14341,Customer 4341,West,2016-07-20
14342,Customer 4342,West,2016-10-27
14343,Customer 4343,West,2018-10-10
14344,Customer 4344,East,2019-10-02
14345,Customer 4345,East,2018-08-24
14346,Customer 4346,South,2017-05-17
14347,Customer 4347,North,2019-07-12
14348,Customer 4348,West,2019-12-04
14349,Customer 4349,West,2017-12-05
14350,Customer 4350,North,2015-10-29
14351,Customer 4351,West,2017-05-17
14352,Customer 4352,East,2017-06-30
14353,Customer 4353,East,2016-02-12
14354,Customer 4354,West,2018-04-27
14355,Customer 4355,East,2017-04-01
14356,Customer 4356,East,2018-02-26
14357,Customer 4357,West,2016-07-14
14358,Customer 4358,South,2019-04-10
14359,Customer 4359,North,2018-07-13
14360,Customer 4360,East,2018-02-15
14361,Customer 4361,South,2016-04-08
14362,Customer 4362,East,2015-05-24
14363,Customer 4363,East,2016-03-17
14364,Customer 4364,North,2018-05-08
14365,Customer 4365,East,2018-03-26
14366,Customer 4366,North,2016-05-01
14367,Customer 4367,North,2017-05-09
14368,Customer 4368,North,2018-03-03
14369,Customer 4369,South,2015-05-28
14370,Customer 4370,West,2018-09-21
14371,Customer 4371,South,2017-12-30
14372,Customer 4372,West,2018-06-10
14373,Customer 4373,West,2018-09-19
14374,Customer 4374,North,2017-03-21
14375,Customer 4375,East,2016-10-27
14376,Customer 4376,North,2015-03-31
14377,Customer 4377,East,2018-09-19
14378,Customer 4378,West,2015-07-18
14379,Customer 4379,North,2018-03-30
14380,Customer 4380,East,2016-06-21
14381,Customer 4381,South,2018-02-18
14382,Customer 4382,East,2015-10-28
14383,Customer 4383,North,2016-12-24
14384,Customer 4384,South,2019-05-18
14385,Customer 4385,East,2017-08-20
14386,Customer 4386,East,2018-12-30
14387,Customer 4387,East,2015-03-09
14388,Customer 4388,East,2019-11-24
14389,Customer 4389,East,2016-04-03
14390,Customer 4390,South,2019-03-18
14391,Customer 4391,West,2016-02-02
14392,Customer 4392,South,2016-09-11
14393,Customer 4393,South,2018-08-02
14394,Customer 4394,South,2019-05-04
14395,Customer 4395,West,2018-03-09
14396,Customer 4396,North,2016-12-30
14397,Customer 4397,West,2016-07-09
14398,Customer 4398,South,2017-02-19
14399,Customer 4399,East,2019-06-02
14400,Customer 4400,East,2019-10-18
14401,Customer 4401,South,2017-06-12
14402,Customer 4402,East,2016-09-01
14403,Customer 4403,South,2017-01-17
14404,Customer 4404,East,2015-10-09
14405,Customer 4405,West,2016-10-22
14406,Customer 4406,North,2017-07-12
14407,Customer 4407,North,2017-09-22
14408,Customer 4408,West,2019-05-21
14409,Customer 4409,West,2017-01-15
14410,Customer 4410,South,2019-01-20
14411,Customer 4411,South,2015-03-28
14412,Customer 4412,South,2018-01-07
14413,Customer 4413,East,2018-05-13
14414,Customer 4414,South,2017-03-01
14415,Customer 4415,West,2018-09-22
14416,Customer 4416,North,2018-07-01
14417,Customer 4417,East,2015-10-31
14418,Customer 4418,South,2018-11-04
14419,Customer 4419,East,2015-05-10
14420,Customer 4420,East,2016-08-18
14421,Customer 4421,South,2018-07-23
14422,Customer 4422,East,2019-09-19
14423,Customer 4423,North,2016-07-11
14424,Customer 4424,West,2017-06-17
14425,Customer 4425,West,2018-04-21
14426,Customer 4426,North,2018-07-15
14427,Customer 4427,East,2018-09-07
14428,Customer 4428,South,2019-03-16
14429,Customer 4429,East,2019-06-24
14430,Customer 4430,North,2015-03-19
14431,Customer 4431,East,2017-02-22
14432,Customer 4432,West,2018-09-24
14433,Customer 4433,East,2016-11-04
14434,Customer 4434,North,2019-04-29
14435,Customer 4435,West,2019-03-13
14436,Customer 4436,East,2015-08-26
14437,Customer 4437,East,2018-03-03
14438,Customer 4438,West,2018-04-30
14439,Customer 4439,South,2018-10-11
14440,Customer 4440,West,2015-10-05
14441,Customer 4441,South,2017-11-07
14442,Customer 4442,North,2016-06-07
14443,Customer 4443,North,2015-06-29
14444,Customer 4444,West,2015-05-03
14445,Customer 4445,West,2018-06-23
14446,Customer 4446,North,2019-10-24
14447,Customer 4447,South,2018-10-28
14448,Customer 4448,North,2017-12-10
14449,Customer 4449,West,2017-12-30
14450,Customer 4450,North,2016-04-24
14451,Customer 4451,West,2019-05-03
14452,Customer 4452,West,2017-11-08
14453,Customer 4453,North,2019-12-03
14454,Customer 4454,South,2015-03-25
14455,Customer 4455,East,2018-03-24
14456,Customer 4456,North,2016-07-18
14457,Customer 4457,East,2016-09-10
14458,Customer 4458,North,2015-12-23
14459,Customer 4459,East,2017-03-26
14460,Customer 4460,South,2016-10-08
14461,Customer 4461,South,2016-03-18
14462,Customer 4462,North,2017-12-28
14463,Customer 4463,West,2016-06-06
14464,Customer 4464,East,2015-05-23
14465,Customer 4465,West,2015-07-11
14466,Customer 4466,West,2018-11-11
14467,Customer 4467,West,2016-01-13
14468,Customer 4468,South,2016-08-03
14469,Customer 4469,North,2016-06-18
14470,Customer 4470,North,2019-09-13
14471,Customer 4471,South,2018-08-09
14472,Customer 4472,South,2017-10-29
14473,Customer 4473,North,2018-07-18
14474,Customer 4474,West,2018-11-11
14475,Customer 4475,East,2015-04-03
14476,Customer 4476,East,2016-06-12
14477,Customer 4477,East,2018-03-23
14478,Customer 4478,West,2016-02-09
14479,Customer 4479,North,2017-04-19
14480,Customer 4480,South,2018-03-18
14481,Customer 4481,North,2017-06-07
14482,Customer 4482,West,2018-07-14
14483,Customer 4483,South,2016-02-26
14484,Customer 4484,West,2019-06-30
14485,Customer 4485,East,2016-04-16
14486,Customer 4486,East,2017-06-11
14487,Customer 4487,West,2016-06-30
14488,Customer 4488,South,2016-09-22
14489,Customer 4489,South,2019-03-30
14490,Customer 4490,North,2019-03-07
14491,Customer 4491,East,2017-11-03
14492,Customer 4492,North,2017-02-16
14493,Customer 4493,North,2019-08-03
