OrderID,CustomerID,OrderDate,ShipmentDate,EmployeeID,RouteID,VehicleID,DriverID,ShipmentCost,DeliveryStatus
67568,13049,2023-05-18,2023-05-07,2081,5066,4145,3157,747.24,On Time
67569,13453,2023-01-30,2023-03-01,2011,5031,4123,3216,332.87,On Time
67570,10523,2023-03-26,2023-04-20,2038,5089,4051,3168,418.75,Cancelled
67571,11563,2023-01-21,2023-02-11,2034,5098,4080,3169,306.02,On Time
67572,12910,2023-02-03,2023-01-31,2047,5129,4074,3073,195.87,Delayed
67573,12850,2023-03-14,2023-05-04,2032,5039,4123,3271,393.39,Delayed
67574,10550,2023-04-08,2023-05-27,2057,5095,4111,3077,139.91,On Time
67575,11469,2023-03-17,2023-01-31,2046,5140,4112,3057,852.54,On Time
67576,10833,2023-03-26,2023-05-16,2035,5061,4020,3099,340.65,On Time
67577,14483,2023-03-25,2023-02-22,2092,5072,4029,3163,670.94,On Time
67578,11422,2023-05-14,2023-01-24,2022,5139,4010,3275,331.86,On Time
67579,10286,2023-04-19,2023-05-05,2016,5109,4009,3277,250.17,On Time
67580,12746,2023-03-04,2023-03-13,2076,5014,4108,3026,727.97,Delayed
67581,13766,2023-01-12,2023-04-14,2005,5136,4063,3056,642.8,On Time
67582,14465,2023-01-02,2023-02-23,2090,5132,4033,3031,257.2,Delayed
67583,11446,2023-05-24,2023-04-16,2026,5113,4080,3030,631.49,Delayed
67584,11467,2023-05-09,2023-02-19,2077,5030,4032,3024,54.75,On Time
67585,11777,2023-05-12,2023-04-22,2024,5084,4004,3096,218.07,On Time
67586,13656,2023-02-16,2023-04-18,2067,5094,4078,3158,741.37,Delayed
67587,10915,2023-02-21,2023-06-03,2032,5091,4126,3121,439.64,On Time
67588,10288,2023-02-16,2023-04-02,2023,5089,4119,3154,243.45,On Time
67589,14191,2023-04-09,2023-06-05,2049,5054,4022,3082,530.62,On Time
67590,12089,2023-02-19,2023-05-21,2062,5134,4026,3277,491.96,On Time
67591,14427,2023-02-14,2023-06-01,2077,5005,4049,3126,652.24,Delayed
67592,11805,2023-02-11,2023-01-18,2079,5051,4150,3284,118.91,On Time
67593,11179,2023-03-12,2023-02-14,2066,5142,4108,3124,828.38,On Time
67594,12552,2023-02-26,2023-03-13,2011,5034,4052,3081,105.36,On Time
67595,14371,2023-02-02,2023-05-06,2080,5089,4145,3279,481.16,On Time
67596,11589,2023-04-24,2023-06-02,2018,5146,4142,3181,724.95,Delayed
67597,11957,2023-02-13,2023-04-04,2098,5020,4064,3162,377.57,On Time
67598,11776,2023-04-24,2023-03-02,2010,5107,4141,3012,914.61,On Time
67599,14863,2023-02-25,2023-02-23,2077,5136,4051,3130,767.47,On Time
67600,10988,2023-02-13,2023-03-16,2096,5026,4034,3281,454.75,On Time
67601,11204,2023-04-06,2023-05-25,2060,5085,4108,3125,224.64,Delayed
67602,13331,2023-03-14,2023-04-18,2008,5042,4116,3172,91.27,On Time
67603,11120,2023-02-03,2023-04-09,2071,5081,4028,3134,811.58,On Time
67604,10197,2023-01-14,2023-01-26,2048,5027,4019,3039,234.56,On Time
67605,13976,2023-05-05,2023-03-08,2081,5100,4098,3178,306.19,On Time
67606,10526,2023-03-20,2023-02-20,2041,5035,4072,3280,59.86,On Time
67607,14728,2023-05-25,2023-03-11,2091,5038,4106,3005,67.32,On Time
67608,11411,2023-03-24,2023-03-20,2008,5038,4144,3054,268.9,Delayed
67609,14504,2023-05-17,2023-05-15,2093,5042,4071,3266,879.23,On Time
67610,11293,2023-01-27,2023-03-06,2037,5057,4027,3082,791.78,On Time
67611,11195,2023-02-19,2023-01-29,2091,5100,4051,3221,781.38,Delayed
67612,11949,2023-02-24,2023-01-10,2037,5054,4084,3241,835.68,On Time
67613,13656,2023-05-12,2023-01-07,2064,5138,4054,3094,227.28,Cancelled
67614,14787,2023-04-08,2023-05-26,2059,5040,4123,3069,980.11,Delayed
67615,12218,2023-05-27,2023-04-10,2088,5129,4017,3006,270.58,On Time
67616,14255,2023-02-06,2023-03-24,2045,5120,4072,3206,192.43,On Time
67617,13581,2023-05-12,2023-04-30,2016,5086,4114,3016,329.91,On Time
67618,11018,2023-02-06,2023-05-10,2026,5064,4095,3060,553.93,On Time
67619,13154,2023-04-22,2023-03-05,2031,5081,4129,3142,168.21,On Time
67620,13591,2023-01-12,2023-05-06,2027,5012,4105,3289,751.69,On Time
67621,14208,2023-02-25,2023-01-19,2090,5089,4014,3206,402.95,Cancelled
67622,14070,2023-03-21,2023-03-28,2043,5026,4135,3040,590.0,On Time
67623,10048,2023-01-14,2023-01-21,2015,5040,4064,3009,747.52,On Time
67624,13664,2023-02-23,2023-02-18,2058,5110,4136,3091,906.8,On Time
67625,14472,2023-03-06,2023-02-24,2049,5113,4129,3195,828.38,On Time
67626,10828,2023-04-26,2023-04-13,2079,5043,4069,3202,560.6,On Time
67627,14723,2023-02-27,2023-03-31,2087,5072,4032,3048,991.61,On Time
67628,12090,2023-04-06,2023-05-25,2025,5141,4001,3266,553.25,Delayed
67629,12057,2023-01-21,2023-05-29,2068,5090,4137,3245,559.17,On Time
67630,10819,2023-01-04,2023-02-17,2036,5017,4074,3262,200.56,On Time
67631,14753,2023-03-14,2023-05-16,2080,5088,4105,3031,191.28,On Time
67632,13985,2023-05-07,2023-06-01,2047,5024,4114,3262,210.27,Delayed
67633,13681,2023-02-15,2023-04-21,2059,5076,4147,3034,612.23,On Time
67634,11812,2023-01-12,2023-01-06,2085,5058,4051,3245,444.41,On Time
67635,14886,2023-05-08,2023-04-22,2052,5097,4081,3268,416.59,On Time
67636,13115,2023-01-30,2023-02-11,2040,5051,4002,3294,171.18,Delayed
67637,11630,2023-04-04,2023-05-17,2043,5088,4010,3211,412.04,On Time
67638,11544,2023-03-01,2023-03-24,2056,5092,4103,3135,409.09,Delayed
67639,13580,2023-04-10,2023-02-01,2081,5111,4134,3064,639.77,Delayed
67640,11905,2023-03-12,2023-01-05,2003,5101,4066,3247,418.99,On Time
67641,11437,2023-03-22,2023-02-26,2071,5013,4008,3277,447.82,On Time
67642,13318,2023-05-22,2023-01-06,2012,5147,4068,3078,308.92,Delayed
67643,13521,2023-04-21,2023-03-23,2065,5006,4050,3164,174.93,Delayed
67644,13060,2023-02-13,2023-02-24,2043,5146,4095,3077,335.01,Cancelled
67645,14117,2023-04-18,2023-05-05,2070,5009,4036,3177,90.63,On Time
67646,10999,2023-04-12,2023-04-07,2046,5081,4136,3097,243.52,On Time
67647,11432,2023-04-01,2023-04-04,2060,5068,4095,3139,358.7,On Time
67648,14553,2023-04-19,2023-03-22,2061,5054,4145,3243,188.36,Delayed
67649,13062,2023-01-16,2023-01-02,2049,5126,4078,3251,681.72,On Time
67650,10265,2023-04-20,2023-03-15,2087,5050,4136,3280,316.73,On Time
67651,13732,2023-01-07,2023-03-03,2025,5070,4122,3278,634.75,On Time
67652,12275,2023-03-30,2023-05-07,2089,5139,4089,3171,661.69,On Time
67653,13876,2023-04-05,2023-01-08,2003,5118,4043,3179,474.92,On Time
67654,13318,2023-01-16,2023-06-08,2068,5090,4063,3177,476.65,Delayed
67655,12047,2023-04-15,2023-05-06,2063,5139,4081,3278,602.39,Delayed
67656,13145,2023-05-02,2023-01-16,2030,5072,4113,3018,299.33,Delayed
67657,13222,2023-03-30,2023-04-19,2097,5067,4012,3300,70.18,On Time
67658,13141,2023-03-03,2023-01-05,2093,5130,4084,3109,662.77,On Time
67659,14901,2023-01-30,2023-03-05,2004,5026,4098,3032,628.1,On Time
67660,11254,2023-05-20,2023-03-12,2078,5076,4056,3056,502.56,On Time
67661,10723,2023-03-08,2023-02-08,2085,5037,4049,3228,881.98,On Time
67662,10084,2023-02-15,2023-01-03,2071,5036,4139,3074,533.19,Cancelled
67663,14836,2023-02-12,2023-01-09,2021,5016,4027,3009,338.32,Delayed
67664,13371,2023-02-14,2023-02-21,2071,5078,4137,3089,727.86,On Time
67665,13820,2023-03-21,2023-04-28,2001,5066,4082,3132,964.28,On Time
67666,13365,2023-02-01,2023-04-23,2060,5021,4036,3294,750.03,On Time
67667,11758,2023-01-08,2023-01-20,2034,5135,4118,3238,913.41,Delayed
67668,14319,2023-04-23,2023-04-05,2087,5139,4079,3250,157.08,On Time
67669,12781,2023-03-03,2023-02-01,2003,5054,4041,3042,164.94,On Time
67670,13288,2023-01-20,2023-03-22,2018,5093,4028,3231,196.88,Delayed
67671,12453,2023-05-26,2023-04-13,2043,5058,4101,3170,717.71,On Time
67672,10329,2023-04-11,2023-01-23,2076,5037,4144,3090,420.22,On Time
67673,10426,2023-01-06,2023-02-03,2078,5120,4022,3191,503.83,On Time
67674,10770,2023-03-25,2023-05-21,2041,5039,4047,3277,298.82,On Time
67675,13976,2023-04-18,2023-04-25,2092,5104,4017,3127,749.3,On Time
67676,10608,2023-01-04,2023-03-06,2024,5068,4129,3133,853.08,On Time
67677,11853,2023-03-12,2023-06-03,2024,5068,4089,3286,202.2,On Time
67678,12673,2023-03-25,2023-01-30,2003,5104,4012,3063,233.1,On Time
67679,12125,2023-04-10,2023-01-14,2059,5060,4020,3240,372.43,On Time
67680,11301,2023-03-12,2023-01-27,2058,5126,4147,3038,316.16,On Time
67681,10466,2023-02-02,2023-01-23,2073,5123,4005,3164,554.96,On Time
67682,11965,2023-05-23,2023-04-04,2024,5036,4015,3038,764.95,On Time
67683,11946,2023-04-30,2023-03-18,2066,5133,4025,3279,803.61,Delayed
67684,12540,2023-04-03,2023-04-21,2040,5124,4108,3151,248.03,On Time
67685,12361,2023-05-13,2023-04-03,2092,5147,4055,3058,216.8,On Time
67686,12040,2023-04-09,2023-03-15,2071,5140,4063,3176,395.51,On Time
67687,11185,2023-03-07,2023-04-30,2009,5090,4047,3243,190.34,On Time
67688,13935,2023-02-23,2023-01-11,2060,5083,4116,3174,137.21,On Time
67689,13218,2023-03-21,2023-02-18,2039,5139,4064,3143,280.45,On Time
67690,12783,2023-05-19,2023-04-01,2033,5053,4022,3257,424.25,On Time
67691,10778,2023-05-04,2023-01-07,2034,5020,4106,3100,608.45,Cancelled
67692,13380,2023-05-31,2023-05-13,2062,5073,4077,3202,737.11,On Time
67693,12419,2023-02-24,2023-04-02,2085,5084,4074,3033,261.67,On Time
67694,14078,2023-01-05,2023-02-25,2061,5027,4080,3152,827.73,On Time
67695,14263,2023-02-04,2023-05-07,2093,5058,4127,3070,81.99,On Time
67696,12440,2023-04-03,2023-05-12,2027,5123,4130,3142,471.84,On Time
67697,14832,2023-04-29,2023-01-08,2017,5133,4126,3246,651.42,On Time
67698,11990,2023-02-23,2023-03-30,2060,5074,4114,3096,326.7,On Time
67699,11067,2023-01-03,2023-03-28,2042,5137,4115,3084,699.51,On Time
67700,10945,2023-01-06,2023-05-21,2047,5077,4061,3125,873.7,On Time
67701,10029,2023-03-28,2023-04-10,2087,5125,4005,3166,134.9,Delayed
67702,11898,2023-04-20,2023-05-26,2053,5125,4028,3139,536.93,On Time
67703,11698,2023-02-25,2023-03-17,2021,5032,4081,3160,67.83,On Time
67704,12815,2023-01-02,2023-04-18,2008,5027,4015,3286,315.6,Cancelled
67705,13366,2023-03-23,2023-05-26,2073,5018,4120,3086,180.09,Delayed
67706,12489,2023-04-04,2023-03-28,2097,5087,4038,3139,643.06,On Time
67707,11666,2023-01-05,2023-01-02,2058,5105,4014,3105,286.25,On Time
67708,14620,2023-05-19,2023-05-01,2068,5041,4032,3078,318.28,On Time
67709,11571,2023-05-18,2023-03-09,2063,5034,4044,3219,245.35,Cancelled
67710,11734,2023-02-10,2023-04-10,2059,5007,4092,3192,281.61,On Time
67711,10760,2023-04-26,2023-02-19,2082,5005,4118,3188,263.85,On Time
67712,12158,2023-02-13,2023-02-21,2096,5021,4116,3196,712.98,On Time
67713,11352,2023-03-31,2023-03-13,2030,5134,4123,3074,958.02,On Time
67714,13477,2023-02-02,2023-05-01,2025,5120,4116,3261,515.72,On Time
67715,11269,2023-02-25,2023-04-23,2097,5106,4102,3292,620.37,Delayed
67716,11786,2023-05-20,2023-02-01,2099,5087,4004,3143,827.2,On Time
67717,13950,2023-01-02,2023-01-25,2056,5131,4115,3295,502.3,On Time
67718,12608,2023-01-01,2023-02-07,2034,5038,4059,3038,336.92,On Time
67719,10399,2023-05-01,2023-03-05,2050,5087,4075,3036,953.43,Delayed
67720,12631,2023-05-05,2023-02-26,2002,5080,4147,3115,910.85,On Time
67721,12447,2023-02-02,2023-01-19,2077,5113,4145,3002,259.34,On Time
67722,11670,2023-04-13,2023-04-17,2053,5144,4004,3015,717.92,Delayed
67723,10239,2023-02-05,2023-06-07,2041,5089,4004,3084,664.78,On Time
67724,13537,2023-05-29,2023-03-19,2023,5106,4140,3254,667.15,Delayed
67725,13862,2023-03-25,2023-01-05,2061,5071,4047,3226,839.07,Delayed
67726,13104,2023-01-26,2023-05-02,2087,5008,4135,3188,690.4,On Time
67727,11147,2023-05-09,2023-05-21,2031,5131,4140,3025,542.1,On Time
67728,11558,2023-05-22,2023-02-18,2066,5069,4071,3270,853.76,On Time
67729,13739,2023-03-31,2023-05-28,2002,5128,4054,3240,301.6,On Time
67730,12158,2023-02-15,2023-01-27,2069,5019,4063,3246,695.26,On Time
67731,13452,2023-02-11,2023-04-19,2060,5135,4143,3177,716.44,On Time
67732,10300,2023-05-15,2023-02-08,2078,5086,4056,3163,876.8,Delayed
67733,13699,2023-02-24,2023-03-22,2023,5050,4073,3214,998.39,On Time
67734,14054,2023-02-25,2023-06-03,2057,5134,4097,3261,579.67,On Time
67735,14860,2023-04-28,2023-01-29,2035,5133,4102,3236,510.19,On Time
67736,10249,2023-03-17,2023-03-03,2001,5061,4080,3145,620.65,On Time
67737,12569,2023-03-04,2023-03-31,2048,5095,4031,3069,675.74,Cancelled
67738,14130,2023-06-01,2023-03-31,2049,5058,4015,3251,727.34,On Time
67739,14324,2023-03-24,2023-05-21,2040,5150,4130,3054,317.16,On Time
67740,14681,2023-04-09,2023-01-09,2062,5032,4013,3175,512.68,On Time
67741,12861,2023-05-12,2023-05-03,2015,5145,4005,3223,402.37,On Time
67742,10724,2023-02-11,2023-04-14,2030,5022,4032,3177,86.83,Delayed
67743,10570,2023-04-06,2023-03-30,2021,5080,4106,3062,629.05,Delayed
67744,10220,2023-04-20,2023-01-24,2008,5042,4021,3016,881.07,On Time
67745,11395,2023-03-11,2023-02-07,2007,5079,4041,3209,925.4,Delayed
67746,12835,2023-01-28,2023-01-12,2034,5136,4087,3135,541.55,On Time
67747,12123,2023-05-06,2023-01-18,2064,5046,4136,3043,777.59,On Time
67748,14232,2023-04-02,2023-05-11,2042,5115,4036,3172,726.79,On Time
67749,14001,2023-02-09,2023-01-30,2053,5131,4033,3080,267.45,On Time
67750,14350,2023-02-11,2023-02-27,2096,5077,4029,3188,109.77,Delayed
67751,13090,2023-04-28,2023-03-20,2097,5030,4095,3127,760.46,Delayed
67752,10050,2023-01-05,2023-05-03,2070,5028,4057,3007,318.56,Delayed
67753,10515,2023-04-11,2023-04-23,2010,5073,4072,3022,571.91,On Time
67754,12792,2023-03-02,2023-04-04,2090,5039,4090,3024,547.86,On Time
67755,12779,2023-02-10,2023-01-03,2058,5083,4114,3298,826.98,On Time
67756,12619,2023-04-21,2023-05-05,2090,5067,4115,3251,662.41,On Time
67757,11838,2023-01-09,2023-02-01,2083,5129,4126,3150,854.79,On Time
67758,14672,2023-03-03,2023-04-28,2099,5038,4124,3163,764.62,On Time
67759,11166,2023-02-23,2023-04-24,2004,5052,4116,3116,999.84,On Time
67760,14999,2023-04-14,2023-02-14,2089,5083,4103,3183,870.68,Delayed
67761,12250,2023-05-06,2023-05-08,2008,5085,4002,3246,250.52,On Time
67762,10415,2023-02-03,2023-04-01,2012,5013,4090,3131,963.32,On Time
67763,12269,2023-02-11,2023-04-25,2088,5017,4018,3275,373.13,On Time
67764,11105,2023-01-14,2023-03-16,2088,5084,4045,3125,627.45,Delayed
67765,14859,2023-02-02,2023-02-16,2081,5139,4015,3215,944.28,Delayed
67766,14659,2023-04-28,2023-02-24,2025,5038,4135,3289,253.46,On Time
67767,13357,2023-04-08,2023-06-09,2097,5028,4040,3271,864.43,On Time
67768,12417,2023-04-02,2023-04-20,2027,5103,4017,3069,955.49,On Time
67769,11935,2023-04-10,2023-01-25,2002,5024,4144,3256,861.06,On Time
67770,10204,2023-03-28,2023-06-03,2073,5046,4078,3287,828.21,On Time
67771,10069,2023-05-25,2023-02-27,2055,5084,4105,3262,301.38,On Time
67772,10516,2023-05-04,2023-03-14,2058,5097,4082,3147,436.74,On Time
67773,13564,2023-02-01,2023-03-11,2033,5069,4086,3015,772.32,Delayed
67774,14457,2023-04-11,2023-01-29,2083,5069,4080,3290,162.26,On Time
67775,11465,2023-02-08,2023-02-03,2049,5039,4049,3177,893.95,On Time
67776,11653,2023-04-04,2023-02-23,2005,5075,4049,3082,249.74,Delayed
67777,10707,2023-01-10,2023-05-03,2047,5086,4043,3174,586.57,On Time
67778,11626,2023-06-01,2023-01-17,2084,5031,4070,3051,149.81,Delayed
67779,14753,2023-04-10,2023-06-04,2024,5065,4071,3267,225.93,On Time
67780,13786,2023-02-27,2023-05-21,2095,5015,4009,3004,606.23,On Time
67781,11346,2023-04-11,2023-03-29,2044,5083,4090,3297,652.91,On Time
67782,10344,2023-03-05,2023-04-16,2068,5074,4002,3257,306.26,On Time
67783,13787,2023-01-19,2023-03-19,2096,5009,4003,3009,163.14,On Time
67784,10536,2023-04-11,2023-03-29,2099,5013,4149,3273,572.08,Delayed
67785,10355,2023-04-27,2023-02-01,2014,5120,4009,3257,848.61,Delayed
67786,13543,2023-05-16,2023-04-11,2036,5045,4012,3148,241.37,On Time
67787,10983,2023-03-12,2023-06-05,2051,5090,4104,3192,706.99,Delayed
67788,11346,2023-02-09,2023-02-06,2006,5134,4056,3124,416.59,On Time
67789,13010,2023-01-13,2023-03-01,2017,5104,4105,3204,945.93,Delayed
67790,10527,2023-04-11,2023-04-17,2082,5044,4063,3085,128.44,Delayed
67791,10931,2023-05-04,2023-01-04,2072,5002,4046,3158,87.97,On Time
67792,12757,2023-03-23,2023-05-02,2051,5125,4060,3023,168.09,On Time
67793,12283,2023-03-29,2023-06-10,2052,5012,4032,3120,793.32,On Time
67794,11947,2023-04-15,2023-01-16,2012,5114,4091,3056,926.63,Cancelled
67795,13928,2023-05-10,2023-03-17,2081,5067,4061,3002,831.35,On Time
67796,12542,2023-01-16,2023-01-02,2095,5011,4094,3216,731.94,On Time
67797,11917,2023-01-14,2023-05-14,2001,5005,4132,3033,104.71,On Time
67798,13361,2023-05-08,2023-04-01,2011,5045,4130,3249,253.12,On Time
67799,11594,2023-05-25,2023-01-07,2016,5117,4055,3237,938.61,On Time
67800,12926,2023-03-01,2023-05-14,2092,5134,4041,3108,641.65,Delayed
67801,13626,2023-01-17,2023-04-27,2009,5080,4139,3271,494.91,Delayed
67802,11224,2023-02-14,2023-03-15,2008,5094,4015,3288,669.7,On Time
67803,11960,2023-02-07,2023-06-06,2025,5084,4101,3162,219.66,Cancelled
67804,10966,2023-05-04,2023-03-11,2074,5089,4067,3287,898.23,On Time
67805,14993,2023-04-14,2023-02-14,2040,5111,4112,3271,673.49,On Time
67806,13679,2023-03-05,2023-05-25,2067,5067,4057,3148,497.68,On Time
67807,14313,2023-05-01,2023-05-31,2023,5012,4033,3106,484.51,On Time
67808,10623,2023-01-06,2023-06-01,2062,5027,4065,3031,831.26,Cancelled
67809,14449,2023-04-22,2023-03-10,2023,5105,4001,3258,342.48,On Time
67810,14788,2023-04-12,2023-06-04,2044,5086,4131,3269,180.28,On Time
67811,14727,2023-02-18,2023-02-11,2056,5117,4009,3271,226.39,On Time
67812,12373,2023-01-21,2023-03-12,2068,5130,4032,3025,127.08,On Time
67813,12949,2023-01-23,2023-02-01,2023,5137,4077,3028,532.47,Cancelled
67814,13300,2023-03-17,2023-01-18,2009,5031,4045,3105,693.4,On Time
67815,11169,2023-03-05,2023-05-18,2004,5113,4095,3268,937.29,On Time
67816,14750,2023-01-27,2023-02-25,2034,5105,4021,3213,763.27,On Time
67817,10392,2023-05-14,2023-01-07,2082,5015,4023,3186,603.96,On Time
67818,13810,2023-05-29,2023-05-13,2034,5097,4117,3144,870.76,On Time
67819,12408,2023-03-12,2023-04-18,2098,5031,4104,3190,897.6,On Time
67820,14865,2023-04-17,2023-03-30,2042,5002,4030,3074,726.77,Cancelled
67821,14893,2023-05-13,2023-01-19,2003,5043,4115,3091,103.47,On Time
67822,14261,2023-05-23,2023-06-10,2083,5115,4069,3052,327.17,On Time
67823,14829,2023-05-29,2023-02-18,2034,5123,4074,3286,369.38,On Time
67824,10581,2023-02-27,2023-01-30,2090,5001,4064,3097,997.51,Delayed
67825,10821,2023-05-12,2023-06-10,2099,5009,4150,3016,490.95,On Time
67826,11248,2023-05-15,2023-06-03,2095,5130,4039,3138,773.79,On Time
67827,10124,2023-02-04,2023-03-18,2043,5101,4055,3143,823.11,On Time
67828,14440,2023-05-01,2023-03-05,2091,5110,4007,3282,670.6,Delayed
67829,11875,2023-05-23,2023-01-10,2067,5140,4039,3189,67.36,Delayed
67830,10524,2023-05-10,2023-01-15,2037,5138,4148,3015,68.38,On Time
67831,13124,2023-04-30,2023-01-21,2012,5111,4104,3134,827.84,On Time
67832,14225,2023-01-05,2023-01-11,2087,5065,4096,3109,752.28,On Time
67833,13199,2023-03-12,2023-05-20,2081,5065,4143,3129,559.31,On Time
67834,12786,2023-03-27,2023-05-28,2016,5061,4149,3114,286.42,Delayed
67835,12119,2023-04-05,2023-05-28,2062,5095,4034,3087,132.38,Delayed
67836,11211,2023-02-10,2023-03-12,2017,5035,4035,3226,206.05,On Time
67837,11027,2023-03-16,2023-03-14,2015,5139,4115,3163,601.31,On Time
67838,14118,2023-03-24,2023-03-07,2026,5038,4005,3124,568.54,Delayed
67839,14262,2023-02-07,2023-06-01,2045,5114,4056,3107,944.2,On Time
67840,10498,2023-02-11,2023-04-15,2002,5039,4083,3129,959.41,On Time
67841,14530,2023-02-25,2023-03-02,2017,5149,4007,3294,597.21,On Time
67842,12806,2023-03-12,2023-05-19,2065,5120,4053,3239,849.36,On Time
67843,14933,2023-02-24,2023-03-05,2094,5110,4106,3041,821.64,Delayed
67844,11694,2023-01-22,2023-05-11,2096,5020,4042,3140,764.76,On Time
67845,14759,2023-01-27,2023-02-06,2030,5043,4018,3138,465.47,On Time
67846,10725,2023-04-15,2023-04-29,2068,5149,4006,3155,419.94,On Time
67847,10376,2023-02-07,2023-02-27,2044,5064,4132,3234,300.93,On Time
67848,14399,2023-04-22,2023-03-21,2096,5107,4142,3045,940.24,Delayed
67849,12453,2023-02-08,2023-01-21,2060,5032,4097,3267,842.7,On Time
67850,13860,2023-05-23,2023-02-12,2099,5036,4053,3254,218.26,On Time
67851,11687,2023-04-29,2023-01-22,2001,5105,4021,3280,289.84,On Time
67852,14804,2023-03-01,2023-04-04,2019,5069,4141,3040,602.26,On Time
67853,10257,2023-05-16,2023-03-20,2033,5109,4143,3293,442.92,On Time
67854,14495,2023-02-13,2023-01-25,2083,5132,4099,3259,253.2,On Time
67855,13601,2023-02-12,2023-01-27,2036,5007,4084,3068,801.6,Delayed
67856,10051,2023-05-14,2023-05-11,2091,5084,4131,3233,51.48,On Time
67857,10595,2023-01-23,2023-04-20,2077,5149,4145,3094,376.11,Cancelled
67858,14914,2023-05-02,2023-02-04,2091,5147,4145,3207,932.88,On Time
67859,14732,2023-05-21,2023-04-10,2078,5034,4020,3287,772.73,Delayed
67860,13874,2023-03-25,2023-05-24,2024,5016,4004,3293,431.22,On Time
67861,13437,2023-04-16,2023-02-25,2099,5038,4075,3114,932.29,On Time
67862,11073,2023-03-05,2023-01-04,2083,5115,4015,3043,905.76,Cancelled
67863,11477,2023-05-05,2023-03-18,2025,5081,4057,3085,99.95,On Time
67864,14871,2023-02-21,2023-05-26,2011,5119,4027,3099,171.54,On Time
67865,13021,2023-02-17,2023-02-19,2009,5132,4020,3260,417.87,On Time
67866,11665,2023-03-02,2023-05-30,2006,5056,4108,3199,932.93,On Time
67867,14493,2023-01-17,2023-03-30,2058,5120,4079,3122,851.99,On Time
67868,12731,2023-02-09,2023-06-02,2100,5050,4134,3029,95.37,Delayed
67869,11396,2023-03-16,2023-02-10,2029,5109,4018,3099,536.71,On Time
67870,13898,2023-03-30,2023-05-29,2073,5117,4086,3096,734.24,On Time
67871,14625,2023-03-10,2023-04-15,2097,5106,4049,3244,312.13,On Time
67872,14781,2023-03-26,2023-04-15,2087,5082,4011,3139,736.4,On Time
67873,14046,2023-01-26,2023-02-11,2079,5114,4146,3289,401.24,On Time
67874,12661,2023-02-09,2023-02-14,2011,5049,4035,3233,310.35,On Time
67875,12234,2023-04-06,2023-03-23,2023,5048,4055,3121,422.94,On Time
67876,13323,2023-04-27,2023-03-26,2026,5134,4095,3017,953.26,On Time
67877,14198,2023-05-16,2023-05-20,2001,5126,4028,3140,910.03,On Time
67878,14219,2023-03-14,2023-05-23,2094,5133,4088,3001,918.25,On Time
67879,12102,2023-02-14,2023-01-13,2081,5079,4109,3184,921.51,Delayed
67880,11307,2023-01-17,2023-01-18,2047,5144,4024,3023,219.36,Delayed
67881,11638,2023-03-18,2023-04-01,2041,5112,4116,3007,901.26,On Time
67882,11141,2023-05-17,2023-01-26,2023,5145,4141,3053,251.66,On Time
67883,10616,2023-04-01,2023-01-27,2100,5120,4016,3232,846.23,On Time
67884,14653,2023-04-16,2023-06-03,2005,5101,4112,3263,564.8,Delayed
67885,14210,2023-04-11,2023-03-02,2099,5107,4073,3098,277.96,On Time
67886,11567,2023-04-13,2023-03-02,2050,5079,4050,3194,428.59,On Time
67887,10977,2023-01-24,2023-01-28,2009,5008,4111,3253,461.71,On Time
67888,14797,2023-03-14,2023-03-18,2004,5099,4013,3209,746.51,Delayed
67889,11317,2023-05-01,2023-01-21,2071,5061,4071,3074,625.72,On Time
67890,12340,2023-04-16,2023-06-03,2065,5100,4035,3005,825.94,On Time
67891,14357,2023-05-19,2023-06-05,2080,5027,4024,3164,426.96,On Time
67892,12097,2023-02-04,2023-03-24,2057,5119,4039,3300,756.41,Delayed
67893,10379,2023-05-16,2023-01-11,2025,5020,4147,3122,803.16,On Time
67894,13466,2023-01-17,2023-01-31,2058,5057,4126,3139,109.99,Delayed
67895,12272,2023-05-20,2023-01-02,2006,5023,4005,3149,406.86,Cancelled
67896,11047,2023-04-03,2023-02-24,2014,5100,4076,3035,891.69,Delayed
67897,11008,2023-04-19,2023-01-05,2063,5130,4104,3291,719.73,On Time
67898,10110,2023-02-19,2023-05-16,2075,5040,4134,3035,447.52,Delayed
67899,12772,2023-04-24,2023-01-31,2065,5104,4082,3167,223.83,On Time
67900,13884,2023-01-24,2023-04-01,2052,5033,4007,3289,141.78,Delayed
67901,12601,2023-02-06,2023-03-07,2065,5029,4015,3077,267.88,On Time
67902,13244,2023-01-11,2023-05-05,2100,5033,4073,3232,282.46,Delayed
67903,11006,2023-04-09,2023-01-30,2008,5100,4020,3248,402.13,On Time
67904,14794,2023-02-24,2023-06-03,2096,5145,4059,3294,218.08,On Time
67905,10306,2023-01-27,2023-02-10,2097,5074,4004,3042,188.75,On Time
67906,10959,2023-03-08,2023-01-27,2008,5065,4106,3173,851.81,On Time
67907,10954,2023-01-02,2023-01-18,2014,5122,4040,3030,287.06,On Time
67908,12669,2023-03-09,2023-06-09,2024,5043,4065,3163,583.53,On Time
67909,13539,2023-05-26,2023-01-09,2064,5117,4035,3028,239.33,On Time
67910,12678,2023-05-28,2023-03-11,2093,5127,4044,3173,517.17,On Time
67911,11631,2023-03-04,2023-01-02,2025,5100,4007,3154,312.88,Cancelled
67912,11792,2023-03-13,2023-03-21,2006,5091,4150,3226,132.46,On Time
